book_key,question_type,page,text,answer,author_name,book_title,source_name
the-wild-robot,content,0,How many otters made up the gang of sea otters who discovered the robot gravesite?,Ten,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,What does Rox throw at the two bears to annoy them and make them go away?,Pinecones,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,"Two-Part Question: Name the type of animal and the animal's name that Roz is describing in this statement, ""You are a marsupial, and are nocturnal, and are known for mimicking the appearance and smell of dead animals when threatened.""?",Opossum AND Pink Tail,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,What is etched on each of the torsos of the robots that arrive by airship on the island?,"RECO 1, RECO  2, RECO 3",Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,Which animal kicked RECO 3 until he was broken into pieces?,Broadfoot,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,what stopped Roz from plunging over a cliff?,"the thick roots and trunk of a pine tree -- or ""pine tree"" -- or ""tree""",Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,what does Brightbill eat that can help him with his digestion?,a few pebbles,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,what does Roz have that she has not noticed before?,a (small) button (on the back of her head),Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,Shelly is the name of which otter?,the biggest one,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,which goose leads this year's migration?,Longneck,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,who showed the geese around the city?,Graybeak,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,what does Roz do that makes the bears promise to leave her alone?,Save Thorn,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,what rule does Roz set for inside her home?,No hunting or harming/the home is a safe place,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,who makes Roz a container to carry Rockmouth in?,Mrs. Beaver,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,0,Which animals kill RECO 2?,"Mother bear, Nettle, and Thorn / the bears",Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,1,where does the story begin?,On the ocean,Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,1,how many crates from the cargo ship survive the hurricane initially?,Five,Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,1,how many crates remain after the storm?,5,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,1,What caused 5 crates to be floating in the ocean?,Hurricane,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,2,"After the cargo ship sank, out of the hundreds of crates, how many crates actually floated to the island?",Five,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,2,how many crates are left floating after the storm?,five,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,2,what does a robot head splash into?,a tidepool,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,4,"what section of the island becomes a ""robot gravesite""?",The Northern Shore,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,4,What creatures were the first to discover the robots?,Otters,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,5,what kind of animals open the crate with the robot in it?,Otters,Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,6,"Where is the ON/OFF button located on the robot, that the otters accidently touch?",On the back of the robots head,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,6,"who or what slaps the button on the robot, activating it for the first time?",an otter,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,7,what is the robot’s full name and number?,ROZZUM unit 7134,Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,7,What is the first word the robot says after it was turned on?,Hello,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,7,Two - Part Question: What is the official name of the robot and unit number?,"Rozzum, Unit 7134",Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,7,what is Roz's unit number?,7134,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,7,"what is Roz’s full name, which she uses to introduce herself while activating?",Rozzum UNIT 7134,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,7,What did the robot say you could call her?,Roz,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,8,"Although robots don't feel emotions exactly, what was her first ""feeling""?",Curiosity,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,11,What part of Roz/s computer brain made her want to avoid danger and take care of herself so the could continue functioning properly?,Survival Instincts,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,11,what word was etched into the torsos of all the robots?,ROZZUM,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,11,what part of Roz's computer brain made her want to avoid danger and take care of herself?,her Survival Instincts,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,11,what is the first thing to activate Roz’s Damage sensors?,A wave,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,14,what kind of an animal does Roz mimic to climb the cliffs?,Crab,Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,14,What creature did Roz try to imitate to climb the rocks?,A crab,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,18,all the robot wanted was what?,safety or a safe place,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,19,what hits Roz on the head while she is standing in the forest?,a pinecone (also acceptible - eight pinecones / several pinecones),Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,19,What was the first thing that fell on Roz as she stood in the forest?,A pinecone,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,20,what did Roz feel when the pine cones rained down on her?,"""something like annoyance""",Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,21,what did Roz realize when she looked at the ocean from the top of the mountain?,that she was on an island,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,21,Where did Roz discover she was?,An island,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,25,how does Roz “sleep”?,by shutting down nonessential programs,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,29,What does Roz lock her legs around while waiting for a storm to blow over?,A tree,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,29,Where did Roz stay during her first storm on the island?,She held onto a tree,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,32,what did Roz wake in the cave?,bears or a brother and sister bear,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,32,What kind of animal chased Roz?,Bears,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,34,what kind of animals does Roz awaken when she steps into a cave after the storm?,Bears,Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,34,What does Roz's programming not allow her to do?,Be violent,Peter Brown,The Wild Robot,Cedar Mill Library
the-wild-robot,content,37,"Roz is not programmed to be violent, so what did she do to fend off the bears?",Lobbed pinecones at them,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,39,How does Roz get out of the pine tree?,She fell out (the branch broke),Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,42,what does Roz use to camouflage herself?,"any two: mud, ferns, grasses, flowers, tree leaves, strips of moss",Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,46,What kind of animal are Nettle and Thorn?,bears,Peter Brown,The Wild Robot,Cedar Mill Library
the-wild-robot,content,47,"what species of bird first says “Oh what a lovely day it is!""?",chickadees,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,49,what is the hour each morning called when all the island animals are safe?,The Dawn Truce,Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,49,What do the animals call the first hour of dawn?,The Dawn Truce,Peter Brown,The Wild Robot,Cedar Mill Library
the-wild-robot,content,49,What do the animals call the hour each morning when they agree not to harm or hunt each other?,The Dawn Truce,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,49,Which two types of island residents do not join the morning gathering of animals in the meadow? (Name both),Bears & Vultures,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,49,What type of animal is Swooper?,Owl,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,49,what is the hour in the morning when the animals agreed not to hunt or harm each other?,the Dawn Truce,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,49,what is the name of the owl?,Swooper,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,49,What is the Dawn Truce?,An hour when the animals all agreed not to hunt each other,Peter Brown,The Wild Robot,Beaverton City Library
the-wild-robot,content,50,name two of the animals Roz meets during the Dawn Truce by name and type?,"(Any two:) Swooper the owl, Dart the weasel, Digdown the groundhog, Fink the fox",Peter Brown,The Wild Robot,Lake Oswego Library
the-wild-robot,content,50,What type of animal is Dart?,Weasel,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,50,What type of animal is Digdown?,The Groundhog,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,50,What is Roz camouflaged as in the meadow?,A grassy lump,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
the-wild-robot,content,50,Digdown is what type of animal?,groundhog,Peter Brown,The Wild Robot,OBOB Practice-Question Coalition
